id,code,type,lang,text,category
2545,CL-IF-HP-*-PosF-*,CL,EN,Client: Your words have helped me to see the situation more clearly.,Impact factors->Help coping with problems->General positive feedback
2546,CL-IF-HP-*-PosF-*,CL,EN,Client: Your words have helped me.,Impact factors->Help coping with problems->General positive feedback
2547,CL-IF-HP-*-PosF-*,CL,EN,Client: Your words have given me comfort.,Impact factors->Help coping with problems->General positive feedback
2548,CL-IF-HP-*-PosF-*,CL,EN,Client: The ideas on how I can deal with my child's school problems are good.,Impact factors->Help coping with problems->General positive feedback
2549,CL-IF-HP-*-PosF-*,CL,EN,Client: The information about the effects of drug use is insightful.,Impact factors->Help coping with problems->General positive feedback
2550,CL-IF-HP-*-PosF-*,CL,EN,"Client: The number is great, I wrote it down right away, thank you.",Impact factors->Help coping with problems->General positive feedback
2551,CL-IF-HP-*-PosF-*,CL,EN,Client: I find the advice for dealing with my son's school problems good.,Impact factors->Help coping with problems->General positive feedback
2552,CL-IF-HP-*-PosF-*,CL,EN,Client: The tips for coping with stress at work are useful.,Impact factors->Help coping with problems->General positive feedback
2553,CL-IF-HP-*-PosF-*,CL,EN,"Client: You really answered everything for me. I thank you for the time you took for me, many thanks even if it was just your job that you did. I am very grateful for that.",Impact factors->Help coping with problems->General positive feedback
2554,CL-IF-HP-*-PosF-*,CL,EN,Client: You helped me not to feel so helpless.,Impact factors->Help coping with problems->General positive feedback
2555,CL-IF-HP-*-PosF-*,CL,EN,Client: Your email to me gave me a lot of courage.,Impact factors->Help coping with problems->General positive feedback
2556,CL-IF-HP-*-PosF-*,CL,EN,"Client: You are right, you can't blame anyone. Thank you for writing to me.",Impact factors->Help coping with problems->General positive feedback
2557,CL-IF-HP-*-PosF-*,CL,EN,Client: You really encourage me. Thank you :),Impact factors->Help coping with problems->General positive feedback
2558,CL-IF-HP-*-PosF-*,CL,EN,"Client: First of all, thank you for replying to me.",Impact factors->Help coping with problems->General positive feedback
2559,CL-IF-HP-*-PosF-*,CL,EN,Client: I am grateful that you listened and showed understanding.,Impact factors->Help coping with problems->General positive feedback
2560,CL-IF-HP-*-PosF-*,CL,EN,Client: I also thank you for the nice conversation.,Impact factors->Help coping with problems->General positive feedback
2561,CL-IF-HP-*-PosF-*,CL,EN,Client: I think it's great that you are on the server and provide people with a point of contact.,Impact factors->Help coping with problems->General positive feedback
2562,CL-IF-HP-*-PosF-*,CL,EN,Client: I appreciate your patience and understanding.,Impact factors->Help coping with problems->General positive feedback
2563,CL-IF-HP-*-PosF-*,CL,EN,Client: I appreciate your advice on improving communication in my family.,Impact factors->Help coping with problems->General positive feedback
2564,CL-IF-HP-*-PosF-*,CL,EN,Client: I appreciate your support.,Impact factors->Help coping with problems->General positive feedback
2565,CL-IF-HP-*-PosF-*,CL,EN,"Client: Yes, thank you! Very informative.",Impact factors->Help coping with problems->General positive feedback
2566,CL-IF-HP-*-PosF-*,CL,EN,"Client: Yes, and thank you for the nice conversation.",Impact factors->Help coping with problems->General positive feedback
2567,CL-IF-HP-*-PosF-*,CL,EN,Client: I want to tell you that you are doing a great job and helping many young people in need.,Impact factors->Help coping with problems->General positive feedback
2568,CL-IF-HP-*-PosF-*,CL,EN,Client: Thank you very much,Impact factors->Help coping with problems->General positive feedback
2569,CL-IF-HP-*-PosF-*,CL,EN,Client: Thank you very much for your message!,Impact factors->Help coping with problems->General positive feedback
2570,CL-IF-HP-*-PosF-*,CL,EN,Client: Thank you very much for the explanation.,Impact factors->Help coping with problems->General positive feedback
2571,CL-IF-HP-*-PosF-*,CL,EN,Client: Thank you very much for your quick response.,Impact factors->Help coping with problems->General positive feedback
2572,CL-IF-HP-*-PosF-*,CL,EN,Client: Thank you very much!,Impact factors->Help coping with problems->General positive feedback
2573,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Alright, then I'll do that.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2574,CL-IF-HP-*-PosFR-*,CL,EN,Client: Thank you for the clear steps. I will make an effort to implement them.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2575,CL-IF-HP-*-PosFR-*,CL,EN,Client: Thank you for this helpful recommendation. I will make an effort to follow it.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2576,CL-IF-HP-*-PosFR-*,CL,EN,Client: Thank you for this clear recommendation. I will see how it fits into my life.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2577,CL-IF-HP-*-PosFR-*,CL,EN,Client: Thank you for these suggestions. I am ready to try the proposed action.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2578,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Then I'll take a look around there, thank you very much for your effort.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2579,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Then I will call there. Thank you very much, that reassures me immensely!",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2580,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That sounds like a promising approach, and I will seriously consider it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2581,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That's good advice, I'll give it a try.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2582,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That's a good tip, I will try it out.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2583,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That's a good idea, I will test it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2584,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That is a wise recommendation, and I will incorporate it into my action plan.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2585,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That sounds good, I will try it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2586,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That sounds like a viable way, and I will seriously think about it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2587,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That sounds like a way to improve, and I will make an effort to follow it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2588,CL-IF-HP-*-PosFR-*,CL,EN,"Client: That sounds like a feasible solution, and I will consider it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2589,CL-IF-HP-*-PosFR-*,CL,EN,Client: That sounds positive and I will seriously consider it.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2590,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Your advice is valuable, and I will respect it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2591,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Your advice makes sense, and I will try to put it into practice.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2592,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Your recommendation sounds helpful, and I am ready to take steps in that direction.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2593,CL-IF-HP-*-PosFR-*,CL,EN,Client: Your recommendations are well thought out. I will take steps in this direction.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2594,CL-IF-HP-*-PosFR-*,CL,EN,Client: Your advice has helped me realize how important this recommendation is for me.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2595,CL-IF-HP-*-PosFR-*,CL,EN,Client: Your advice has encouraged me. I am motivated to give it a try.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2596,CL-IF-HP-*-PosFR-*,CL,EN,Client: Your advice is very valuable to me. I will respect and follow it.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2597,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Your words have inspired me, and I will do everything to successfully implement this recommendation.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2598,CL-IF-HP-*-PosFR-*,CL,EN,Client: Your words helped me realize how important this recommendation is for me.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2599,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Your words have given me hope, and I will do everything to put them into action.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2600,CL-IF-HP-*-PosFR-*,CL,EN,"Client: The proposed action sounds reasonable, and I will try it out.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2601,CL-IF-HP-*-PosFR-*,CL,EN,"Client: This recommendation makes sense to me, and I will strive to implement it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2602,CL-IF-HP-*-PosFR-*,CL,EN,"Client: This recommendation sounds reasonable, and I will think about how I can implement it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2603,CL-IF-HP-*-PosFR-*,CL,EN,"Client: This recommendation makes sense to me, and I will seriously consider it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2604,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to try the recommendation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2605,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to take the necessary steps to implement this recommendation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2606,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to tackle the changes that this recommendation suggests.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2607,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to tackle the proposed action.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2608,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to take on the proposed action and strive for change.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2609,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am ready to test this recommendation and see how it works.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2610,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am motivated to implement this recommendation in practice and achieve positive results.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2611,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am motivated to put this recommendation into action and strive for positive changes.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2612,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am motivated to put this recommendation into action.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2613,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am open to this idea and will consider it carefully.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2614,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am open to change and will implement the proposed action.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2615,CL-IF-HP-*-PosFR-*,CL,EN,Client: I am open to changes and will incorporate this recommendation into my plan.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2616,CL-IF-HP-*-PosFR-*,CL,EN,"Client: I think that's a great idea, and I will definitely consider it.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2617,CL-IF-HP-*-PosFR-*,CL,EN,Client: I find the recommendation for action good.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2618,CL-IF-HP-*-PosFR-*,CL,EN,Client: I appreciate your expertise and will take your recommendation into my decision-making.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2619,CL-IF-HP-*-PosFR-*,CL,EN,Client: I appreciate your perspective. I will try to implement the recommendation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2620,CL-IF-HP-*-PosFR-*,CL,EN,Client: I appreciate your support and will take the recommendation seriously.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2621,CL-IF-HP-*-PosFR-*,CL,EN,Client: I appreciate your support. The recommendation sounds promising.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2622,CL-IF-HP-*-PosFR-*,CL,EN,Client: I appreciate the advice and will implement the recommendation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2623,CL-IF-HP-*-PosFR-*,CL,EN,Client: I realize that this is a sensible measure that I should take.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2624,CL-IF-HP-*-PosFR-*,CL,EN,Client: I'll bring this up. Thank you again for your great help.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2625,CL-IF-HP-*-PosFR-*,CL,EN,"Client: I will try this out and see if it fits, thank you very much.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2626,CL-IF-HP-*-PosFR-*,CL,EN,"Client: I will definitely try that, thank you for the advice.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2627,CL-IF-HP-*-PosFR-*,CL,EN,Client: I will take your advice to heart and see how I can incorporate it into my situation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2628,CL-IF-HP-*-PosFR-*,CL,EN,Client: I will not take your advice lightly and will seriously consider how I can apply it.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2629,CL-IF-HP-*-PosFR-*,CL,EN,Client: I will consider the implementation of this recommendation a priority.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2630,CL-IF-HP-*-PosFR-*,CL,EN,Client: I will consider this recommendation as an opportunity to improve my life.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2631,CL-IF-HP-*-PosFR-*,CL,EN,Client: I will seriously think about how I can implement this recommendation.,Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2632,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Sounds good, I'll give it a try.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2633,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, thank you very much, then I will inform him!",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2634,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, then I'll do it the same way.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2635,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, thank you! That is really kind of you. I will think about it some more. Thank you very much for taking the time to write to me.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2636,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, I will discuss this with a debt assistance.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2637,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, I will test this and see if it helps me.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2638,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Okay, then I'll call in the afternoon when I have a break. Thank you, it's already better for me when I've spoken with you. Thank you very much.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2639,CL-IF-HP-*-PosFR-*,CL,EN,"Client: Great, that's how we do it. Thank you very much.",Impact factors->Help coping with problems->Positive feedback on specific recommendations for action
2640,CL-IF-Mot-*-RC-*,CL,EN,Client: But I would like to drink less because I've already had a few memory gaps and I don't know what happened.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2641,CL-IF-Mot-*-RC-*,CL,EN,"Client: Distance from drugs retrains the reward system a bit, so that one, for example, does sports and thereby gives oneself the reward in the brain.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2642,CL-IF-Mot-*-RC-*,CL,EN,"Client: There was someone at our school who got caught on a class trip making out with a boy. He almost got expelled because the principal said that can't happen. I read about a pastor who says that one has sinned and that's why one goes off on such 'wrong paths,' but that one can do something about it.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2643,CL-IF-Mot-*-RC-*,CL,EN,Client: Because soon I have to be able to do that. Because then I will officially be an adult....,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2644,CL-IF-Mot-*-RC-*,CL,EN,Client: The reason I want to change my behavior is that I can no longer bear the disappointment in my parents' eyes when they see how much addiction controls my life.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2645,CL-IF-Mot-*-RC-*,CL,EN,Client: The desire to be a positive role model for my siblings motivates me to overcome my addiction. I want to show that change is possible.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2646,CL-IF-Mot-*-RC-*,CL,EN,Client: The desire to achieve my own life goals is hindered by my addiction. This is a key reason why I am willing to change my behavior.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2647,CL-IF-Mot-*-RC-*,CL,EN,Client: The tense atmosphere at home due to my bad habits burdens my family. I see the need to change my habits to create a more harmonious environment.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2648,CL-IF-Mot-*-RC-*,CL,EN,Client: The fear of the long-term effects of my addiction on my children is an urgent reason for me to change my behavior.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2649,CL-IF-Mot-*-RC-*,CL,EN,Client: The distance from my siblings has led me to feel lonely. I see the importance of family and want to learn how to reconnect.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2650,CL-IF-Mot-*-RC-*,CL,EN,Client: The loneliness that comes with my addiction has become unbearable. I want to stop in order to save my social relationships and build genuine connections with my loved ones.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2651,CL-IF-Mot-*-RC-*,CL,EN,Client: The emotional distance from my children makes me sad. I want to learn how to build a deeper connection with them and change my behavior to better understand their needs.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2652,CL-IF-Mot-*-RC-*,CL,EN,Client: The realization that my addiction severely affects my ability to lead a fulfilling family life is the main reason why I long for change.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2653,CL-IF-Mot-*-RC-*,CL,EN,Client: The thoughts of my own health are a strong motivation to quit the addiction. I don't want my family to lose me due to health problems.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2654,CL-IF-Mot-*-RC-*,CL,EN,Client: The lack of support for my children's dreams and goals makes me thoughtful. I want to learn how I can better support them so they can develop.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2655,CL-IF-Mot-*-RC-*,CL,EN,Client: The negative impact of my outbursts on my children worries me. I want to learn how to better control my emotions to protect their well-being.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2656,CL-IF-Mot-*-RC-*,CL,EN,Client: The realization that my addiction has alienated me from my parents makes me realize that it is time to change my behavior and not lose their support.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2657,CL-IF-Mot-*-RC-*,CL,EN,Client: The poor financial planning has led to financial problems and stress in the family. This is a clear sign for me that I need to change my financial habits and ensure more stability.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2658,CL-IF-Mot-*-RC-*,CL,EN,Client: My siblings' constant worry about me due to my addiction burdens me emotionally. I want to alleviate their concerns and bring about a positive change in my life.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2659,CL-IF-Mot-*-RC-*,CL,EN,Client: The constant disputes with my siblings affect the sense of family cohesion. I want to learn how we can resolve conflicts more constructively.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2660,CL-IF-Mot-*-RC-*,CL,EN,"Client: The constant arguments with my partner are putting a strain on our relationship, and I realize that a change in my communication behavior is necessary.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2661,CL-IF-Mot-*-RC-*,CL,EN,Client: The constant arguments with my parents due to my addiction burden the whole family. That is one reason why I want to take the initiative now and change my behavior.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2662,CL-IF-Mot-*-RC-*,CL,EN,Client: The neglect of my partner's emotional needs leads to estrangement. I realize that I need to change my way of affection to strengthen our relationship.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2663,CL-IF-Mot-*-RC-*,CL,EN,Client: The neglect of my family obligations due to my work has led to tensions. I recognize the need to rethink my priorities and find a better balance.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2664,CL-IF-Mot-*-RC-*,CL,EN,Client: It is time to stop because the conflicts with my partner are increasing due to my addiction. I want to save our relationship.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2665,CL-IF-Mot-*-RC-*,CL,EN,Client: It works without it and I actually don't miss anything. So maybe the plan for November is to take this realization with me and significantly reduce alcohol consumption.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2666,CL-IF-Mot-*-RC-*,CL,EN,Client: It is becoming increasingly difficult to keep my job as my addiction problems continue to affect my daily life. This is an important reason for me to change.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2667,CL-IF-Mot-*-RC-*,CL,EN,Client: It is time for a change because I realize how much my addiction alienates me from my children. I want to be a better father and be able to enjoy their presence.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2668,CL-IF-Mot-*-RC-*,CL,EN,Client: I think it's time for a change because I know that my addiction affects my family life and I want to change that for my children.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2669,CL-IF-Mot-*-RC-*,CL,EN,"Client: I have learned a lot from this experience, especially how important life is to me.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2670,CL-IF-Mot-*-RC-*,CL,EN,Client: I have realized that my addiction is leading me into a downward spiral that endangers my relationship with my wife. This is an urgent reason for me to change my behavior.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2671,CL-IF-Mot-*-RC-*,CL,EN,Client: I realize that my inability to make compromises leads to many conflicts in the family. This is a clear reason for me to rethink my behavior and become more flexible.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2672,CL-IF-Mot-*-RC-*,CL,EN,Client: I want to quit because I will turn 30 next month.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2673,CL-IF-Mot-*-RC-*,CL,EN,Client: I would like to no longer have anxiety attacks and also be able to stop using drugs. I want to get my life back on track.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2674,CL-IF-Mot-*-RC-*,CL,EN,"Client: Never do that again, the risk is too high.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2675,CL-IF-Mot-*-RC-*,CL,EN,"Client: My financial situation suffers from my addiction, and that burdens not only me but also my family. This is a crucial reason why I need a change.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2676,CL-IF-Mot-*-RC-*,CL,EN,Client: My addiction has led to me missing important life events of my children. This is a painful reason for me to change my behavior.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2677,CL-IF-Mot-*-RC-*,CL,EN,Client: My tendency to control in the family leads to conflicts. I see the need to let go and give my relatives more space to make their own decisions.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2678,CL-IF-Mot-*-RC-*,CL,EN,"Client: Only the issue with becoming dry depends more on the kindergarten, as they make it clear that they would prefer him to be dry. I have already come to the point where I say he will stay at home for another year, but that is not the solution either. I will wait and see how they react in kindergarten when he has a full diaper.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2679,CL-IF-Mot-*-RC-*,CL,EN,"Client: Oh, that's sweet. Well, with two children, you just have to face your mistakes, and I also live more peacefully when the whole burden is lifted.",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2680,CL-IF-Mot-*-RC-*,CL,EN,"Client: Otherwise, also recognize that being sober doesn't have to be 'bad' but can also have advantages, and that experiencing the world sober can also be exciting!",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2681,CL-IF-Mot-*-RC-*,CL,EN,Client: and from August I wanted to finish my training,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2682,CL-IF-Mot-*-RC-*,CL,EN,"Client: and then I lack the motivation to work so that I can take drugs at home, I don't want that anymore",Impact factors->Creating motivation->Articulation of reasons for a change in the client
2683,CL-IF-Mot-*-RC-*,CL,EN,Client: We would like to buy a house someday and that is our goal.,Impact factors->Creating motivation->Articulation of reasons for a change in the client
2684,CL-IF-Mot-*-FC-*,CL,EN,Client: But I would like to drink less.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2685,CL-IF-Mot-*-FC-*,CL,EN,"Client: I would also find it nice if we could have more beautiful moments together again, like as a family.","Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2686,CL-IF-Mot-*-FC-*,CL,EN,"Client: At the moment, it would be good to gain some control somehow, but in the long run, I want to completely get away from it.","Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2687,CL-IF-Mot-*-FC-*,CL,EN,Client: I just need help to get out of my situation.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2688,CL-IF-Mot-*-FC-*,CL,EN,Client: I would think it would be good if I could get a handle on my drug problems.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2689,CL-IF-Mot-*-FC-*,CL,EN,Client: I find the boy so cute but I DO NOT WANT TO FIND HIM CUTE!!!!!!!!!!!!!! I just want to be normal.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2690,CL-IF-Mot-*-FC-*,CL,EN,"Client: I have finally decided to stop smoking weed, but I am not getting any support from my husband, as he has no intention of quitting.","Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2691,CL-IF-Mot-*-FC-*,CL,EN,Client: I hope that time passes quickly until that changes and I can keep up with the others.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2692,CL-IF-Mot-*-FC-*,CL,EN,Client: I just hope that it gets better soon.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2693,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to put an end to the family conflicts and restore peace in our family.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2694,CL-IF-Mot-*-FC-*,CL,EN,"Client: I want to improve the relationship with my child, who is suffering from my addiction problems.","Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2695,CL-IF-Mot-*-FC-*,CL,EN,Client: I would like to minimize my consumption.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2696,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to improve my relationships with my parents.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2697,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to strengthen my communication skills in the partnership.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2698,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to convince my partner that I can and want to change.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2699,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to overcome my addiction problems and get clean.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2700,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to quit smoking.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2701,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to develop strategies to change my social environment and distance myself from negative influences.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2702,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to be able to handle stress better.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2703,CL-IF-Mot-*-FC-*,CL,EN,Client: I want to change something so that I can have fun without drugs.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2704,CL-IF-Mot-*-FC-*,CL,EN,Client: I wish for a normal life without these worries.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2705,CL-IF-Mot-*-FC-*,CL,EN,Client: I would like to no longer have anxiety attacks and also be able to stop drug use.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2706,CL-IF-Mot-*-FC-*,CL,EN,Client: I would like to get a handle on my problems.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2707,CL-IF-Mot-*-FC-*,CL,EN,"Client: Yes, I would like to change something.","Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
2708,CL-IF-Mot-*-FC-*,CL,EN,Client: My wish is that our family situation improves again.,"Impact factors->Creating motivation->Eliciting/Evoking ""Change-Talk"" (MI)"
